"scenario","rate_mt","L_mid","L_top","f1","f2","f3"
1,0.88,4,1,200863878.5256,3416310.09059916,1266540000
3,0.88,4,1,582852623.099604,9772365.64091302,3799620000
1,0.89,4,1,202401441.55081,3561604.20824622,1280932500
3,0.89,4,1,586866858.190376,10257424.4644425,3842797500
1,0.9,4,1,202092102.635943,3988249.60857201,1295325000
3,0.9,4,1,590562331.438002,10742483.2879718,3885975000
1,0.91,4,1,205476213.579873,3852192.44354033,1309717500
3,0.91,4,1,594200696.16342,11227542.1115013,3929152500
1,0.92,4,1,207020608.473277,3997486.56118739,1324110000
3,0.92,4,1,597738023.2505,11712600.9350307,3972330000
1,0.93,4,1,208563013.04032,4142780.67883445,1338502500
3,0.93,4,1,601285634.746154,12197659.7585601,4015507500
1,0.94,4,1,210102303.799105,4288074.79648153,1352895000
3,0.94,4,1,603322232.423229,12675770.1550368,4058685000
1,0.95,4,1,211674328.03384,4433368.91412859,1367287500
3,0.95,4,1,606736510.709502,13167534.860919,4101862500
1,0.96,4,1,213230056.217815,4578663.03177565,1381680000
3,0.96,4,1,610213176.263414,13651531.5773234,4145040000
1,0.97,4,1,214767619.243025,4723957.14942271,1396072500
3,0.97,4,1,613625991.389465,14143296.2832057,4188217500
1,0.98,4,1,216305182.268235,4869251.26706978,1410465000
3,0.98,4,1,617057192.799243,14635060.9890882,4231395000
1,0.99,4,1,217831071.883418,5014545.38471683,1424857500
3,0.99,4,1,620501210.27196,15124425.5144576,4274572500
1,1,4,1,219380088.114637,5159839.50236385,1439250000
3,1,4,1,624319251.886688,15589067.1341562,4317750000
1,0.8,5,1,201303979.070023,1750.99690858275,1151400000
3,0.8,5,1,623741924.786248,0,3454200000
1,0.81,5,1,203696390.494407,3.72529029846191e-09,1165792500
3,0.81,5,1,621043929.493903,0,3497377500
1,0.82,5,1,206268299.930229,19649.4437936656,1180185000
3,0.82,5,1,627876192.390289,0,3540555000
1,0.83,5,1,208726624.982878,0,1194577500
3,0.83,5,1,634786261.084774,0,3583732500
1,0.84,5,1,211241330.865231,1.49011611938477e-08,1208970000
3,0.84,5,1,641645048.601478,0,3626910000
1,0.85,5,1,213754177.110299,0,1223362500
3,0.85,5,1,648169677.776519,0,3670087500
1,0.86,5,1,216162123.273267,10675.9719384573,1237755000
3,0.86,5,1,655124184.108617,0,3713265000
1,0.87,5,1,218676829.15562,10675.9719384611,1252147500
3,0.87,5,1,660945078.061463,0,3756442500
1,0.88,5,1,221190712.314208,10675.9719384536,1266540000
3,0.88,5,1,667795483.044846,0,3799620000
1,0.89,5,1,223705418.196561,10675.9719384611,1280932500
3,0.89,5,1,674609264.354106,0,3842797500
1,0.9,5,1,226255391.229386,23145.9559673965,1295325000
3,0.9,5,1,681285356.377074,0,3885975000
1,0.91,5,1,228734475.93991,10675.9719384424,1309717500
3,0.91,5,1,688103670.046176,0,3929152500
1,0.92,5,1,231256013.690456,10675.9719384536,1324110000
3,0.92,5,1,694907719.822331,0,3972330000
1,0.93,5,1,233775561.114643,10675.9719384499,1338502500
3,0.93,5,1,701722054.00706,0,4015507500
1,0.94,5,1,236291994.73057,10675.9719384648,1352895000
3,0.94,5,1,708634674.879757,0,4058685000
1,0.95,5,1,238841161.822448,10675.9719384797,1367287500
3,0.95,5,1,715248617.031576,0,4101862500
1,0.96,5,1,241374032.863566,10675.9719384611,1381680000
3,0.96,5,1,722002626.345816,0,4145040000
1,0.97,5,1,243888738.745918,10675.9719384834,1396072500
3,0.97,5,1,728504608.697767,0,4188217500
1,0.98,5,1,246403444.628271,10675.9719384685,1410465000
3,0.98,5,1,735046062.208386,0,4231395000
1,0.99,5,1,248906477.100597,10675.9719384797,1424857500
3,0.99,5,1,741619533.226046,0,4274572500
1,1,5,1,251432636.188959,10675.9719384313,1439250000
3,1,5,1,748561509.710648,0,4317750000
1,0.8,6,1,142486666.776624,8107848.30528868,1151400000
3,0.8,6,1,371954146.339103,28360796.6124985,3454200000
1,0.81,6,1,143847649.62958,8240214.95543892,1165792500
3,0.81,6,1,365939683.753848,29598311.6523279,3497377500
1,0.82,6,1,141049864.64393,8832683.9045792,1180185000
3,0.82,6,1,369558332.278297,30092311.6523279,3540555000
1,0.83,6,1,146815026.975193,8508450.24955657,1194577500
3,0.83,6,1,373115459.796311,30586311.6523279,3583732500
1,0.84,6,1,148298304.286118,8642567.8966154,1208970000
3,0.84,6,1,376639692.420273,31080311.6523279,3626910000
1,0.85,6,1,149779721.959757,8776685.5436742,1223362500
3,0.85,6,1,379499406.639923,31663447.0177336,3670087500
1,0.86,6,1,148174456.738172,9212398.26348598,1237755000
3,0.86,6,1,383171383.560256,32137329.3706748,3713265000
1,0.87,6,1,149627397.914642,9346515.9105448,1252147500
3,0.87,6,1,386491096.038186,32643158.9862002,3756442500
1,0.88,6,1,151079516.367348,9480633.55760362,1266540000
3,0.88,6,1,389091738.713036,33202484.9175425,3799620000
1,0.89,6,1,152532457.543819,9614751.20466245,1280932500
3,0.89,6,1,392695314.338827,33678602.5646014,3842797500
1,0.9,6,1,154020665.870761,9761338.83575022,1295325000
3,0.9,6,1,396177809.723139,34154720.2116601,3885975000
1,0.91,6,1,155437985.875403,9882986.49878008,1309717500
3,0.91,6,1,399802526.753586,34630837.858719,3929152500
1,0.92,6,1,156897758.920067,10017104.1458389,1324110000
3,0.92,6,1,403412979.891085,35106955.5057778,3972330000
1,0.93,6,1,158355541.638371,10151221.7928977,1338502500
3,0.93,6,1,407033717.43716,35583073.1528366,4015507500
1,0.94,6,1,159810210.548416,10285339.4399566,1352895000
3,0.94,6,1,410441444.250555,36076794.3582827,4058685000
1,0.95,6,1,161297612.934412,10419457.0870154,1367287500
3,0.95,6,1,413767907.410778,36579735.5347531,4101862500
1,0.96,6,1,162768719.269647,10553574.7340742,1381680000
3,0.96,6,1,417343189.586115,37051604.7533114,4145040000
1,0.97,6,1,164221660.446117,10687692.3811331,1396072500
3,0.97,6,1,420668189.586115,37554545.9297819,4188217500
1,0.98,6,1,165674601.622588,10821810.0281919,1410465000
3,0.98,6,1,424011575.869843,38057487.1062526,4231395000
1,0.99,6,1,167115869.389031,10955927.6752507,1424857500
3,0.99,6,1,427425382.548818,38550827.5606718,4274572500
1,1,6,1,168580263.771511,11090045.3223095,1439250000
3,1,6,1,431196657.344598,39021514.6125707,4317750000
1,0.8,7,1,188378734.460011,2262401.00894125,1151400000
3,0.8,7,1,376441156.185642,28360245.8974215,3454200000
1,0.81,7,1,190014881.669543,2388024.58005438,1165792500
3,0.81,7,1,370306432.240983,29597760.9372509,3497377500
1,0.82,7,1,191723009.59276,2552968.1414951,1180185000
3,0.82,7,1,373741467.320054,30091760.937251,3540555000
1,0.83,7,1,193289360.485522,2678612.81534849,1194577500
3,0.83,7,1,377114981.39269,30585760.937251,3583732500
1,0.84,7,1,194826923.510733,2823906.93299556,1208970000
3,0.84,7,1,380455600.571274,31079760.9372509,3626910000
1,0.85,7,1,196362626.898658,2969201.0506426,1223362500
3,0.85,7,1,382996266.496114,31662896.3026567,3670087500
1,0.86,7,1,197793430.204483,3125171.14022813,1237755000
3,0.86,7,1,386546871.538131,32136778.6555979,3713265000
1,0.87,7,1,199330993.229693,3270465.25787518,1252147500
3,0.87,7,1,389824237.899261,32642608.2711232,3756442500
1,0.88,7,1,200867733.531138,3415759.37552224,1266540000
3,0.88,7,1,392396382.556042,33201934.2024656,3799620000
1,0.89,7,1,202405296.556349,3561053.4931693,1280932500
3,0.89,7,1,395928109.442337,33678051.8495245,3842797500
1,0.9,7,1,202095957.641482,3987698.89349508,1295325000
3,0.9,7,1,399338756.087154,34154169.4965832,3885975000
1,0.91,7,1,205480068.585411,3851641.7284634,1309717500
3,0.91,7,1,402891624.378105,34630287.143642,3929152500
1,0.92,7,1,207024463.478815,3996935.84611047,1324110000
3,0.92,7,1,406430228.776108,35106404.7907009,3972330000
1,0.93,7,1,208566868.045859,4142229.96375753,1338502500
3,0.93,7,1,409979117.582687,35582522.4377597,4015507500
1,0.94,7,1,210106158.804643,4287524.08140461,1352895000
3,0.94,7,1,413314995.656587,36076243.6432058,4058685000
1,0.95,7,1,211678183.039379,4432818.19905167,1367287500
3,0.95,7,1,416569610.077314,36579184.8196762,4101862500
1,0.96,7,1,213233911.223353,4578112.31669872,1381680000
3,0.96,7,1,420073043.513155,37051054.0382344,4145040000
1,0.97,7,1,214771474.248563,4723406.43434579,1396072500
3,0.97,7,1,423326194.773659,37553995.214705,4188217500
1,0.98,7,1,216309037.273773,4868700.55199284,1410465000
3,0.98,7,1,426597732.317891,38056936.3911757,4231395000
1,0.99,7,1,217834926.888956,5013994.66963991,1424857500
3,0.99,7,1,429939690.25737,38550276.8455948,4274572500
1,1,7,1,219383943.120175,5159288.78728692,1439250000
3,1,7,1,433639116.313655,39020963.8974938,4317750000
1,0.8,8,1,144975804.413981,7822791.59057377,1151400000
3,0.8,8,1,409495791.063393,24070416.6213374,3454200000
1,0.81,8,1,146537963.737525,7932805.29954753,1165792500
3,0.81,8,1,403666739.034368,25283725.351213,3497377500
1,0.82,8,1,147737897.048731,8124411.00742083,1180185000
3,0.82,8,1,407692530.41596,25721842.9982718,3540555000
1,0.83,8,1,149907694.024315,8156334.71131224,1194577500
3,0.83,8,1,411656800.791117,26159960.6453306,3583732500
1,0.84,8,1,151592147.805828,8268099.4171946,1208970000
3,0.84,8,1,415372090.567245,26622087.8151647,3626910000
1,0.85,8,1,153274741.950056,8379864.12307693,1223362500
3,0.85,8,1,418811204.911167,27115152.814678,3670087500
1,0.86,8,1,154836050.923315,8504125.36632762,1237755000
3,0.86,8,1,422650801.549822,27566682.2264428,3713265000
1,0.87,8,1,156319328.234239,8638243.01338644,1252147500
3,0.87,8,1,407650662.841114,30661894.3886951,3756442500
1,0.88,8,1,157801782.821399,8772360.66044526,1266540000
3,0.88,8,1,410335592.181527,31208688.6885228,3799620000
1,0.89,8,1,159285060.132323,8906478.30750409,1280932500
3,0.89,8,1,414370260.244292,31628923.9826406,3842797500
1,0.9,8,1,160803604.593719,9053065.93859186,1295325000
3,0.9,8,1,418283848.06558,32049159.2767581,3885975000
1,0.91,8,1,162251260.732814,9174713.60162172,1309717500
3,0.91,8,1,422339657.533001,32469394.5708758,3929152500
1,0.92,8,1,163741369.911933,9308831.24868055,1324110000
3,0.92,8,1,426381203.107475,32889629.8649934,3972330000
1,0.93,8,1,165229488.76469,9442948.89573938,1338502500
3,0.93,8,1,430433033.090524,33309865.1591111,4015507500
1,0.94,8,1,166714493.809189,9577066.54279822,1352895000
3,0.94,8,1,434271852.340895,33747704.011616,4058685000
1,0.95,8,1,168232232.329639,9711184.18985705,1367287500
3,0.95,8,1,438029407.938092,34194762.8351452,4101862500
1,0.96,8,1,169733674.799328,9845301.83691587,1381680000
3,0.96,8,1,442035782.550404,34610749.7007623,4145040000
1,0.97,8,1,171216952.110252,9979419.48397469,1396072500
3,0.97,8,1,445791874.987379,35057808.5242916,4188217500
1,0.98,8,1,172700229.421176,10113537.1310335,1410465000
3,0.98,8,1,449566353.708082,35504867.3478211,4231395000
1,0.99,8,1,174171833.322073,10247654.7780923,1424857500
3,0.99,8,1,453411252.824032,35942325.4492991,4274572500
1,1,8,1,197271897.209298,7979593.65085244,1439250000
3,1,8,1,457613620.056787,36357130.1482569,4317750000
1,0.8,9,1,140018356.68533,8372422.39165973,1151400000
3,0.8,9,1,353764693.521477,30879852.8601066,3454200000
1,0.81,9,1,141580516.008874,8482436.10063349,1165792500
3,0.81,9,1,347847826.366402,32093161.5899822,3497377500
1,0.82,9,1,142780449.32008,8674041.80850679,1180185000
3,0.82,9,1,351785802.621943,32531279.237041,3540555000
1,0.83,9,1,144950246.295664,8705965.5123982,1194577500
3,0.83,9,1,355662257.87105,32969396.8840998,3583732500
1,0.84,9,1,146634700.077176,8817730.21828056,1208970000
3,0.84,9,1,359505818.226104,33407514.5311586,3626910000
1,0.85,9,1,148317294.221404,8929494.92416289,1223362500
3,0.85,9,1,363158882.149859,33867050.1189073,3670087500
1,0.86,9,1,149878603.194663,9053756.16741358,1237755000
3,0.86,9,1,367212428.368346,34285050.1189073,3713265000
1,0.87,9,1,151361880.505588,9187873.8144724,1252147500
3,0.87,9,1,370727212.301675,34764500.0041883,3756442500
1,0.88,9,1,152844335.092747,9321991.46153122,1266540000
3,0.88,9,1,373412141.642088,35311294.304016,3799620000
1,0.89,9,1,154327612.403672,9456109.10859005,1280932500
3,0.89,9,1,377446809.704854,35731529.5981338,3842797500
1,0.9,9,1,155846156.865067,9602696.73967782,1295325000
3,0.9,9,1,381360397.526141,36151764.8922513,3885975000
1,0.91,9,1,157293813.004163,9724344.40270768,1309717500
3,0.91,9,1,385416206.993563,36572000.1863689,3929152500
1,0.92,9,1,158783922.183281,9858462.04976651,1324110000
3,0.92,9,1,389457752.568037,36992235.4804866,3972330000
1,0.93,9,1,160246024.571946,9992579.69682534,1338502500
3,0.93,9,1,393509582.551086,37412470.7746043,4015507500
1,0.94,9,1,161700693.481991,10126697.3438842,1352895000
3,0.94,9,1,397348401.801457,37850309.6271091,4058685000
1,0.95,9,1,163188095.867987,10260814.990943,1367287500
3,0.95,9,1,401105957.398654,38297368.4506384,4101862500
1,0.96,9,1,164659202.203222,10394932.6380018,1381680000
3,0.96,9,1,405112332.010966,38713355.3162554,4145040000
1,0.97,9,1,166112143.379692,10529050.2850607,1396072500
3,0.97,9,1,408868424.44794,39160414.1397848,4188217500
1,0.98,9,1,167565084.556163,10663167.9321195,1410465000
3,0.98,9,1,412642903.168643,39607472.9633143,4231395000
1,0.99,9,1,169006352.322606,10797285.5791783,1424857500
3,0.99,9,1,416487802.284593,40044931.0647923,4274572500
1,1,9,1,192274226.08813,8535397.13552212,1439250000
3,1,9,1,420558942.769982,40474316.5134574,4317750000
1,0.8,1,2,240076502.485604,0,1151400000
3,0.8,1,2,689298686.726224,0,3454200000
1,0.81,1,2,242805468.104564,0,1165792500
3,0.81,1,2,687788542.260224,0,3497377500
1,0.82,1,2,244040629.368305,0,1180185000
3,0.82,1,2,696133241.204842,0,3540555000
1,0.83,1,2,248460119.402239,0,1194577500
3,0.83,1,2,704416419.143024,0,3583732500
1,0.84,1,2,251342150.899258,0,1208970000
3,0.84,1,2,712666702.187153,0,3626910000
1,0.85,1,2,254223578.240827,0,1223362500
3,0.85,1,2,720726488.799984,0,3670087500
1,0.86,1,2,256923432.542324,0,1237755000
3,0.86,1,2,729186757.707547,0,3713265000
1,0.87,1,2,259741499.769215,0,1252147500
3,0.87,1,2,737108264.329952,0,3756442500
1,0.88,1,2,262558744.272341,0,1266540000
3,0.88,1,2,744199916.35944,0,3799620000
1,0.89,1,2,265376811.499232,0,1280932500
3,0.89,1,2,752641307.111282,0,3842797500
1,0.9,1,2,268509769.425698,0,1295325000
3,0.9,1,2,760961617.621644,0,3885975000
1,0.91,1,2,271012591.931656,0,1309717500
3,0.91,1,2,769424149.778141,0,3929152500
1,0.92,1,2,293896026.861962,0,1324110000
3,0.92,1,2,777872418.041692,0,3972330000
1,0.93,1,2,296629523.86598,0,1338502500
3,0.93,1,2,786330970.713816,0,4015507500
1,0.94,1,2,299359907.06174,0,1352895000
3,0.94,1,2,794576512.653262,0,4058685000
1,0.95,1,2,302123023.73345,0,1367287500
3,0.95,1,2,802740790.939535,0,4101862500
1,0.96,1,2,304869844.354399,0,1381680000
3,0.96,1,2,811153888.240923,0,4145040000
1,0.97,1,2,307598499.816584,0,1396072500
3,0.97,1,2,819316703.366973,0,4188217500
1,0.98,1,2,310327155.278769,0,1410465000
3,0.98,1,2,827497904.776752,0,4231395000
1,0.99,1,2,313044137.330927,0,1424857500
3,0.99,1,2,835749516.603569,0,4274572500
1,1,1,2,315784245.999121,0,1439250000
3,1,1,2,844358606.525398,0,4317750000
1,0.8,2,2,124013488.953554,16254387.9828272,1151400000
3,0.8,2,2,251843790.968737,60299302.3095183,3454200000
1,0.81,2,2,124753379.369536,16532048.7506245,1165792500
3,0.81,2,2,244944991.040553,61847905.1570411,3497377500
1,0.82,2,2,122383024.811108,17200566.8528072,1180185000
3,0.82,2,2,247901034.522985,62621316.9217469,3540555000
1,0.83,2,2,126478571.8412,17090872.2800362,1194577500
3,0.83,2,2,250795556.998982,63394728.6864528,3583732500
1,0.84,2,2,127340756.715149,17370284.0447421,1208970000
3,0.84,2,2,253657184.580928,64168140.4511586,3626910000
1,0.85,2,2,128247904.215126,17649695.809448,1223362500
3,0.85,2,2,256328315.731573,64962970.1565544,3670087500
1,0.86,2,2,128991876.163682,17939783.5460923,1237755000
3,0.86,2,2,259399929.176951,65716264.2742015,3713265000
1,0.87,2,2,129854061.037631,18219195.3107982,1252147500
3,0.87,2,2,261932780.337171,66531008.2771296,3756442500
1,0.88,2,2,130715423.187816,18498607.0755041,1266540000
3,0.88,2,2,263635776.904474,67413096.6946044,3799620000
1,0.89,2,2,131577608.061766,18778018.84021,1280932500
3,0.89,2,2,266688512.194131,68168626.106369,3842797500
1,0.9,2,2,132475060.086187,19069900.5889448,1295325000
3,0.9,2,2,269620167.242308,68924155.5181338,3885975000
1,0.91,2,2,133301623.788308,19336842.3696217,1309717500
3,0.91,2,2,272694043.936621,69679684.9298985,3929152500
1,0.92,2,2,134170640.530451,19616254.1343276,1324110000
3,0.92,2,2,275753656.737986,70435214.3416632,3972330000
1,0.93,2,2,135037666.946234,19895665.8990335,1338502500
3,0.93,2,2,278823553.947926,71190743.7534278,4015507500
1,0.94,2,2,135901579.553758,20175077.6637394,1352895000
3,0.94,2,2,281680440.425187,71963876.7235797,4058685000
1,0.95,2,2,136798225.637233,20454489.4284453,1367287500
3,0.95,2,2,284456063.249275,72746229.6647562,4101862500
1,0.96,2,2,137647997.102583,20733901.1931511,1381680000
3,0.96,2,2,287480505.088478,73497510.6480201,4145040000
1,0.97,2,2,138399494.167002,21013312.957857,1396072500
3,0.97,2,2,290254664.752344,74279863.5891965,4188217500
1,0.98,2,2,139197813.494733,21292724.7225629,1410465000
3,0.98,2,2,293047210.699938,75062216.5303731,4231395000
1,0.99,2,2,139984459.412437,21572136.4872688,1424857500
3,0.99,2,2,295910177.042777,75834968.7494982,4274572500
1,1,2,2,140794231.946177,21851548.2519747,1439250000
3,1,2,2,299130611.502423,76585067.5661031,4317750000
1,0.8,3,2,183609210.432174,7313211.51223893,1151400000
3,0.8,3,2,529663436.874071,6652243.48598893,3454200000
1,0.81,3,2,185474731.100256,7479107.57415387,1165792500
3,0.81,3,2,526237326.021517,7530258.09821755,3497377500
1,0.82,3,2,185869929.336305,8035860.9704543,1180185000
3,0.82,3,2,532666058.57958,7633081.6276293,3540555000
1,0.83,3,2,189451184.076121,7814401.69180093,1194577500
3,0.83,3,2,539033270.131207,7735905.15704106,3583732500
1,0.84,3,2,191438999.202172,7982048.75062445,1208970000
3,0.84,3,2,545367586.788783,7838728.68645278,3626910000
1,0.85,3,2,193418325.703405,8149695.80944798,1223362500
3,0.85,3,2,551511407.015058,7962970.15655434,3670087500
1,0.86,3,2,195216079.164566,8328018.84020997,1237755000
3,0.86,3,2,558055709.536067,8045676.03890727,3713265000
1,0.87,3,2,197132045.551121,8495665.89903349,1252147500
3,0.87,3,2,564061249.771917,8189831.80654128,3756442500
1,0.88,3,2,199047189.213911,8663312.95785703,1266540000
3,0.88,3,2,569236935.414851,8401331.98872197,3799620000
1,0.89,3,2,200963155.600465,8830960.01668055,1280932500
3,0.89,3,2,575762359.780137,8486273.16519256,3842797500
1,0.9,3,2,202914389.137491,9011077.05953303,1295325000
3,0.9,3,2,582166703.903945,8571214.3416632,3885975000
1,0.91,3,2,204794734.352217,9166254.13432761,1309717500
3,0.91,3,2,588713269.673888,8656155.51813371,3929152500
1,0.92,3,2,206717532.606966,9333901.19315115,1324110000
3,0.92,3,2,595245571.550883,8741096.69460437,3972330000
1,0.93,3,2,208638340.535354,9501548.25197468,1338502500
3,0.93,3,2,601788157.836453,8826037.87107494,4015507500
1,0.94,3,2,210556034.655483,9669195.31079819,1352895000
3,0.94,3,2,608117733.389345,8928582.60593271,4058685000
1,0.95,3,2,239940524.900075,1786580.21172135,1367287500
3,0.95,3,2,614366045.289063,9040347.31181492,4101862500
1,0.96,3,2,241927345.521024,1987756.68230959,1381680000
3,0.96,3,2,620863176.203897,9121040.05978477,4145040000
1,0.97,3,2,243896000.983208,2188933.15289784,1396072500
3,0.97,3,2,627110024.943392,9232804.7656672,4188217500
1,0.98,3,2,245864656.445393,2390109.62348607,1410465000
3,0.98,3,2,638112003.194852,8397241.80747716,4231395000
1,0.99,3,2,247821638.497551,2591286.0940743,1424857500
3,0.99,3,2,644447658.613322,8499405.79130821,4274572500
1,1,3,2,249801747.165745,2792462.56466253,1439250000
3,1,3,2,651140782.148597,8578916.372619,4317750000
1,0.8,4,2,170680661.531701,9574412.23934851,1151400000
3,0.8,4,2,483934940.897356,31975407.9576133,3454200000
1,0.81,4,2,171789917.98493,9867682.86928517,1165792500
3,0.81,4,2,477544044.797685,33501405.0961409,3497377500
1,0.82,4,2,171321334.708375,10569730.3832327,1180185000
3,0.82,4,2,480561054.435039,34319522.7431996,3540555000
1,0.83,4,2,173452988.505608,10629970.937629,1194577500
3,0.83,4,2,483760534.89423,35137640.3902585,3583732500
1,0.84,4,2,174671886.575782,10887029.7611584,1208970000
3,0.84,4,2,486908734.17564,35955758.0373173,3626910000
1,0.85,4,2,175888262.232615,11144088.5846879,1223362500
3,0.85,4,2,489878762.004847,36796159.5257275,3670087500
1,0.86,4,2,176843531.090244,11443064.7235766,1237755000
3,0.86,4,2,493087474.219298,37609247.7610217,3713265000
1,0.87,4,2,177782354.619656,11756005.9000471,1252147500
3,0.87,4,2,495539801.27916,38476225.5998392,3756442500
1,0.88,4,2,178720355.425303,12068947.0765177,1266540000
3,0.88,4,2,498547101.726024,39278247.9938543,3799620000
1,0.89,4,2,179659178.954714,12381888.2529883,1280932500
3,0.89,4,2,501603353.623519,40098600.9350307,3842797500
1,0.9,4,2,178751100.544049,12976180.7121376,1295325000
3,0.9,4,2,504340843.677867,40918953.8762072,3885975000
1,0.91,4,2,181536471.99218,13007770.6059295,1309717500
3,0.91,4,2,507021225.210008,41739306.8173837,3929152500
1,0.92,4,2,182482127.389786,13320711.7824001,1324110000
3,0.92,4,2,509600569.10381,42559659.7585602,3972330000
1,0.93,4,2,183425792.461031,13633652.9588707,1338502500
3,0.93,4,2,512190197.406187,43380012.6997366,4015507500
1,0.94,4,2,184366343.724018,13946594.1353413,1352895000
3,0.94,4,2,513268811.889985,44193417.2138603,4058685000
1,0.95,4,2,185339628.462955,14259535.3118118,1367287500
3,0.95,4,2,515725106.982981,45020476.0373896,4101862500
1,0.96,4,2,186296617.151131,14572476.4882824,1381680000
3,0.96,4,2,518243789.343616,45839766.871441,4145040000
1,0.97,4,2,187188618.41723,14885417.664753,1396072500
3,0.97,4,2,520698621.276389,46666825.6949704,4188217500
1,0.98,4,2,188127441.946642,15198358.8412236,1410465000
3,0.98,4,2,523171839.492891,47493884.5184998,4231395000
1,0.99,4,2,189054592.066027,15511300.0176942,1424857500
3,0.99,4,2,525657873.77233,48318543.1615164,4274572500
1,1,4,2,190004868.801447,15824241.1941648,1439250000
3,1,4,2,528517932.19378,49118478.8988622,4317750000
1,0.8,5,2,183609210.432174,7313211.51223892,1151400000
3,0.8,5,2,547100268.958887,21607721.8926625,3454200000
1,0.81,5,2,185474731.100256,7479107.57415387,1165792500
3,0.81,5,2,543444290.473264,22709715.194369,3497377500
1,0.82,5,2,185869929.336305,8035860.97045429,1180185000
3,0.82,5,2,549318570.176373,23091950.4884867,3540555000
1,0.83,5,2,189451184.076122,7814401.69180092,1194577500
3,0.83,5,2,555270655.67758,23474185.7826043,3583732500
1,0.84,5,2,191438999.202172,7982048.75062446,1208970000
3,0.84,5,2,561171460.001007,23856421.0767219,3626910000
1,0.85,5,2,193418325.703405,8149695.80944797,1223362500
3,0.85,5,2,566738105.982771,24283224.0535425,3670087500
1,0.86,5,2,195216079.164566,8328018.84020996,1237755000
3,0.86,5,2,572734629.121592,24655400.5241307,3713265000
1,0.87,5,2,197132045.551121,8495665.89903351,1252147500
3,0.87,5,2,577597539.88116,25135356.2017657,3756442500
1,0.88,5,2,199047189.213911,8663312.95785702,1266540000
3,0.88,5,2,583489961.671265,25482565.3426647,3799620000
1,0.89,5,2,200963155.600465,8830960.01668055,1280932500
3,0.89,5,2,589345759.787249,25860330.048547,3842797500
1,0.9,5,2,202914389.137491,9011077.05953303,1295325000
3,0.9,5,2,595063868.616939,26238094.7544294,3885975000
1,0.91,5,2,204794734.352217,9166254.13432762,1309717500
3,0.91,5,2,600924199.092764,26615859.4603117,3929152500
1,0.92,5,2,206717532.606966,9333901.19315115,1324110000
3,0.92,5,2,606770265.675641,26993624.1661941,3972330000
1,0.93,5,2,208638340.535354,9501548.25197467,1338502500
3,0.93,5,2,612626616.667094,27371388.8720764,4015507500
1,0.94,5,2,210556034.655483,9669195.3107982,1352895000
3,0.94,5,2,618581254.346513,27735256.7238533,4058685000
1,0.95,5,2,212506462.251563,9836842.36962173,1367287500
3,0.95,5,2,624237213.305055,28126433.1944414,4101862500
1,0.96,5,2,214440593.796882,10004489.4284453,1381680000
3,0.96,5,2,630033239.426018,28502073.6860734,4145040000
1,0.97,5,2,216309737.920124,10172136.4872688,1396072500
3,0.97,5,2,635577238.584691,28893250.1566617,4188217500
1,0.98,5,2,218225704.306679,10339783.5460923,1410465000
3,0.98,5,2,641160708.902033,29284426.6272499,4231395000
1,0.99,5,2,220129997.283206,10507430.6049159,1424857500
3,0.99,5,2,646776196.726416,29670802.7368125,4274572500
1,1,5,2,222057416.87577,10675077.6637394,1439250000
3,1,5,2,652760190.01774,30033145.7750878,4317750000
1,0.8,6,2,124791898.138775,15419308.820619,1151400000
3,0.8,6,2,295312490.511742,55184326.0242631,3454200000
1,0.81,6,2,125625990.235428,15719322.5295928,1165792500
3,0.81,6,2,288340044.733209,56757135.1817396,3497377500
1,0.82,6,2,120651494.050006,16848895.4312398,1180185000
3,0.82,6,2,291000710.064381,57586429.2993867,3540555000
1,0.83,6,2,127539586.068437,16322851.9413575,1194577500
3,0.83,6,2,293599854.389117,58415723.4170337,3583732500
1,0.84,6,2,128495972.623059,16624616.6472398,1208970000
3,0.84,6,2,296166103.819802,59245017.5346808,3626910000
1,0.85,6,2,129443870.552864,16926381.3531222,1223362500
3,0.85,6,2,298067834.846175,60163447.0177336,3670087500
1,0.86,6,2,127228412.629471,17529741.1317575,1237755000
3,0.86,6,2,300781828.573231,60972623.4883218,3713265000
1,0.87,6,2,128082614.310143,17831505.8376398,1252147500
3,0.87,6,2,303143557.857883,61813747.2214943,3756442500
1,0.88,6,2,128935993.267051,18133270.5435222,1266540000
3,0.88,6,2,304786217.339456,62708367.2704837,3799620000
1,0.89,6,2,129790194.947723,18435035.2494045,1280932500
3,0.89,6,2,307431809.77197,63519779.0351896,3842797500
1,0.9,6,2,130679663.778867,18749269.9393159,1295325000
3,0.9,6,2,309956321.963004,64331190.7998955,3885975000
1,0.91,6,2,131498244.28771,19038564.6611693,1309717500
3,0.91,6,2,312623055.800174,65142602.5646013,3929152500
1,0.92,6,2,132359277.836576,19340329.3670516,1324110000
3,0.92,6,2,315275525.744396,65954014.3293073,3972330000
1,0.93,6,2,133218321.059082,19642094.072934,1338502500
3,0.93,6,2,317938280.097193,66765426.0940131,4015507500
1,0.94,6,2,134074250.473329,19943858.7788163,1352895000
3,0.94,6,2,320388023.717312,67594441.4171062,4058685000
1,0.95,6,2,134962913.363527,20245623.4846987,1367287500
3,0.95,6,2,322756503.684257,68432676.7112238,4101862500
1,0.96,6,2,135835280.202963,20547388.190581,1381680000
3,0.96,6,2,325373802.666317,69239840.047429,4145040000
