"seed","method","evaluation","phase","scenario","rate_mt","L_mid","L_top","f1_retained_integral_m3yr","f2_unretained_final_m3","f3_total_cost_eur"
3,"EPI",95,"sequential",1,0.954972125496715,1,6,210600362.139082,10486142.0642655,1374443631.62115
3,"EPI",96,"sequential",3,0.993823008611798,6,2,333486958.612825,72065403.2825431,4291079295.43359
3,"EPI",97,"sequential",1,0.993780704820529,9,7,161518104.881673,15906241.6174533,1430298879.41295
3,"EPI",98,"sequential",3,0.918024757411331,2,4,378444850.615664,42397620.151845,3963801396.31277
3,"EPI",99,"sequential",1,0.96599359693937,9,7,158504019.099062,15129837.1325386,1390306284.39499
3,"EPI",100,"sequential",1,0.921429438516498,1,9,204653166.146461,9877633.34281131,1326167319.38487
4,"TS",1,"initial",1,0.966161282453686,5,7,235891292.38711,4667632.12646697,1390547625.77147
4,"TS",2,"initial",1,0.896399800479412,4,7,172806854.186019,13963633.1233564,1290143412.83999
4,"TS",3,"initial",1,0.968349244724959,1,5,243470621.980695,10675.9719384797,1393696650.4704
4,"TS",4,"initial",1,0.902740347012878,8,8,132461452.403491,19171919.187274,1299269044.43828
4,"TS",5,"initial",3,0.90595550709404,6,5,420351971.337476,26463072.7930055,3911689390.75529
4,"TS",6,"initial",3,0.913422442506999,4,8,539076758.830782,35321542.2419058,3943929751.1346
4,"TS",7,"initial",3,0.8477897756733,5,4,679863290.861503,0,3660544303.91339
4,"TS",8,"initial",1,0.975599186820909,9,1,166925672.288377,10604145.261247,1404131129.63199
4,"TS",9,"initial",3,0.930904403422028,2,8,310355014.679027,64560548.4388318,4019412487.87546
4,"TS",10,"initial",1,0.896474178927019,4,1,201445277.427168,3946478.99891916,1290250462.02071
4,"TS",11,"initial",3,0.994205959420651,8,4,461394392.120844,41967875.0934017,4292732781.28852
4,"TS",12,"initial",3,0.892005182104185,2,1,352757399.96593,38411714.464912,3851455375.03035
4,"TS",13,"initial",3,0.924411297403276,6,4,401165926.588664,42921541.8384783,3991376879.36299
4,"TS",14,"initial",1,0.877683606930077,6,4,146098016.496211,12821544.9287224,1263206131.27411
4,"TS",15,"initial",3,0.801318545360118,1,2,680548588.448244,0,3459893149.22865
4,"TS",16,"initial",3,0.987663817452267,4,5,641965287.799583,5889926.42787603,4264485447.80453
4,"TS",17,"initial",1,0.848434218484908,2,2,128112904.901304,17605946.0318204,1221108948.9544
4,"TS",18,"initial",1,0.913118906039745,4,5,205952764.675278,3897508.31364722,1314206385.5177
4,"TS",19,"initial",1,0.836179820634425,3,1,210280668.113005,0,1203471806.8481
4,"TS",20,"initial",3,0.98089985800907,1,7,560674450.295267,38102193.9557493,4235280361.91866
4,"TS",21,"sequential",1,0.856418774230406,4,3,197342698.520327,3063012.77953778,1232600720.81111
4,"TS",22,"sequential",1,0.88708900376223,4,9,176468514.969365,12925700.6853131,1276742848.66479
4,"TS",23,"sequential",3,0.986807590676472,3,5,679008336.188214,0,4260788474.64333
4,"TS",24,"sequential",1,0.971873984113336,9,9,135346790.45728,21416304.717965,1398769631.63512
4,"TS",25,"sequential",3,0.952917934022844,2,5,417530566.261464,28240575.907688,4114461409.62713
4,"TS",26,"sequential",3,0.850799482688308,7,7,301771970.330906,60227588.5606588,3673539466.37744
4,"TS",27,"sequential",3,0.944173017749563,8,4,447128666.854798,37840024.6757721,4076703047.38818
4,"TS",28,"sequential",1,0.836384501401335,2,8,132855751.747131,16149126.8834446,1203766393.64187
4,"TS",29,"sequential",1,0.874887337628752,8,4,152473873.700557,12035140.9775564,1259181600.68218
4,"TS",30,"sequential",3,0.907849723426625,1,7,522880260.68234,34527908.681378,3919868143.32531
4,"TS",31,"sequential",1,0.940043891407549,8,2,140361017.566793,19351825.6224209,1352958170.70831
4,"TS",32,"sequential",3,0.841495417337865,4,3,567997649.83377,7863254.42266539,3633366838.21056
4,"TS",33,"sequential",3,0.90242800982669,7,3,400196845.136486,34269771.3291552,3896458539.42919
4,"TS",34,"sequential",3,0.937694152723998,7,8,354009639.615033,60702080.79193,4048728927.92404
4,"TS",35,"sequential",1,0.942347090737894,6,5,160155197.276367,10316818.0686766,1356273050.34451
4,"TS",36,"sequential",1,0.822237455984578,9,3,143190900.720637,8696412.40601595,1183405258.5258
4,"TS",37,"sequential",3,0.901942409668118,7,4,398224622.446452,41077749.3095513,3894361839.34452
4,"TS",38,"sequential",1,0.952371487021446,6,9,142976073.529448,18540766.6399318,1370700662.69562
4,"TS",39,"sequential",1,0.913498279685155,1,5,229611190.02497,10675.9719384648,1314752399.03686
4,"TS",40,"sequential",1,0.935494836093858,9,9,131168447.222787,20521805.6666626,1346410942.84808
4,"TS",41,"sequential",1,0.839817303279415,9,5,146600925.293814,8815688.31375636,1208707053.7449
4,"TS",42,"sequential",1,0.947642893344164,7,2,185113724.992406,14185221.0237405,1363895034.24559
4,"TS",43,"sequential",1,0.940272131934762,4,6,181268846.349722,14570341.9509121,1353286665.88711
4,"TS",44,"sequential",1,0.844799103680998,1,6,189228514.063694,8706932.34598406,1215877109.97288
4,"TS",45,"sequential",1,0.998269428079948,4,5,219106533.866573,5134695.31034901,1436759274.36406
4,"TS",46,"sequential",1,0.84488641070202,4,4,168589958.888843,12338302.4408244,1216002766.60288
4,"TS",47,"sequential",1,0.926518903998658,8,1,164713145.693096,9396261.2552508,1333492332.58007
4,"TS",48,"sequential",1,0.913633221294731,1,5,229645123.870908,10675.9719384462,1314946613.74844
4,"TS",49,"sequential",1,0.87215308691375,3,7,214721892.076693,3301748.34421024,1255246330.34061
4,"TS",50,"sequential",3,0.889150359714404,9,5,433661935.885355,16089708.0549957,3839128965.65687
4,"TS",51,"sequential",1,0.80628408244811,1,5,202858086.71837,11714.0854266211,1160444365.66344
4,"TS",52,"sequential",3,0.964040794968605,8,8,351197054.20596,67115117.7777177,4162487142.47569
4,"TS",53,"sequential",1,0.993439411837608,1,8,222460284.320571,10293783.360385,1429807673.48728
4,"TS",54,"sequential",1,0.91105541633442,1,5,228996881.741183,10675.9719384573,1311236507.95931
4,"TS",55,"sequential",1,0.89026588476263,6,3,152568088.670624,9618317.18853772,1281315174.64461
4,"TS",56,"sequential",1,0.879294603411108,6,1,150977026.392374,9471172.94452909,1265524757.95944
4,"TS",57,"sequential",1,0.862637872574851,5,5,216824198.009753,10675.9719384499,1241551558.10335
4,"TS",58,"sequential",1,0.822162080835551,5,1,206875653.260469,13925.518489629,1183296774.84257
4,"TS",59,"sequential",1,0.987695874832571,3,5,248324057.0242,10675.9719384573,1421541287.85278
4,"TS",60,"sequential",1,0.827070240816101,5,4,220631847.247774,489036.346626777,1190360844.09457
4,"TS",61,"sequential",3,0.905884596705437,1,8,530367723.486121,32296450.7994855,3911383217.4249
4,"TS",62,"sequential",1,0.96295151906088,3,5,242113252.732816,10675.9719384722,1385927973.80837
4,"TS",63,"sequential",1,0.917772739706561,1,5,230687588.674315,10675.9719384722,1320904415.62267
4,"TS",64,"sequential",1,0.944969051657245,5,5,237249670.254638,1283743.47572505,1360046707.59769
4,"TS",65,"sequential",3,0.979973760293797,6,8,361608106.154564,64215585.4777392,4231281703.50854
4,"TS",66,"sequential",3,0.867670452781022,8,4,426516082.571846,31589849.3699262,3746384097.49526
4,"TS",67,"sequential",1,0.958341099275276,3,8,215158826.134102,9823053.05072545,1379292427.13194
4,"TS",68,"sequential",3,0.820890213735402,1,1,533236376.485684,7642235.11944975,3544398720.35603
4,"TS",69,"sequential",1,0.828622253006324,1,1,208377161.770762,7.45058059692383e-09,1192594577.63935
4,"TS",70,"sequential",1,0.955858270591125,3,5,240329509.367628,10675.9719384648,1375719015.94828
4,"TS",71,"sequential",1,0.977912094304338,3,9,216477740.447993,10635165.4322012,1407459981.72752
4,"TS",72,"sequential",1,0.942605852987617,7,5,210511722.962157,4325385.59245998,1356645473.91243
4,"TS",73,"sequential",1,0.900673959543928,5,3,226441886.766564,21338.1586025245,1296294996.2736
4,"TS",74,"sequential",1,0.880194463999942,3,2,199084447.862639,8666573.08962077,1266819882.31192
4,"TS",75,"sequential",3,0.946120791323483,5,3,712680498.078651,0,4085113046.73697
4,"TS",76,"sequential",3,0.905934716854245,1,3,586049553.397394,8621624.52482513,3911599623.69742
4,"TS",77,"sequential",1,0.963161039259285,1,5,242165940.900356,10675.971938476,1386229525.75393
4,"TS",78,"sequential",1,0.989339233236387,3,6,217749768.616855,10947065.6268917,1423906491.43547
4,"TS",79,"sequential",1,0.813370725745335,7,1,190299622.605406,2486285.44163936,1170643817.02897
4,"TS",80,"sequential",1,0.895145104033872,3,1,224999260.534491,10675.9719384722,1288337590.98075
4,"TS",81,"sequential",1,0.902620223956183,6,9,137313822.113079,17322912.4960971,1299096157.32894
4,"TS",82,"sequential",1,0.952625537524,5,4,246183976.495645,2532822.80827528,1371066304.88142
4,"TS",83,"sequential",1,0.921375398011878,2,5,163714590.820202,9356959.33629147,1326089541.5886
4,"TS",84,"sequential",3,0.950329574849457,9,8,341532873.73187,63477568.3592498,4103285521.80624
4,"TS",85,"sequential",1,0.896615683520213,9,6,126609237.659545,19587383.8304383,1290454122.50647
4,"TS",86,"sequential",1,0.935325032658875,5,7,228933866.830452,4219599.55591884,1346166553.25429
4,"TS",87,"sequential",3,0.895330899674445,1,7,516113429.36516,33931865.3904948,3865814992.06934
4,"TS",88,"sequential",1,0.839420298300684,1,5,211092552.572726,3.72529029846191e-09,1208135664.32926
4,"TS",89,"sequential",3,0.865331316739321,4,2,494003751.522343,38099751.2205508,3736284292.8512
4,"TS",90,"sequential",3,0.815209860727191,4,5,574262388.223999,0,3519872376.15483
4,"TS",91,"sequential",1,0.808904154319316,3,1,203626004.95677,2929.13856434077,1164215304.10408
4,"TS",92,"sequential",1,0.902926884917542,1,3,227075337.43947,15295.0176003501,1299537519.11757
4,"TS",93,"sequential",1,0.999415637506172,4,7,187375879.114147,16320737.8220044,1438408956.28076
4,"TS",94,"sequential",3,0.943993602413684,3,9,533157074.497264,38028847.1467797,4075928376.82169
4,"TS",95,"sequential",1,0.92963252812624,1,5,233680152.381212,10675.9719384573,1337973616.10569
4,"TS",96,"sequential",1,0.851471216464415,3,2,193700205.832722,8174360.32076317,1225479948.29641
4,"TS",97,"sequential",1,0.988495570700616,8,3,173945684.37233,10227477.7263124,1422692250.13086
4,"TS",98,"sequential",1,0.826987808663398,3,1,207969147.455585,0,1190242203.6188
4,"TS",99,"sequential",1,0.943449250189587,5,4,244297632.555157,2378985.05002191,1357859333.33536
4,"TS",100,"sequential",1,0.853979249112308,7,9,172858267.529604,12000986.0843395,1229089634.28489
4,"SCAL",1,"initial",1,0.966161282453686,5,7,235891292.38711,4667632.12646697,1390547625.77147
4,"SCAL",2,"initial",1,0.896399800479412,4,7,172806854.186019,13963633.1233564,1290143412.83999
4,"SCAL",3,"initial",1,0.968349244724959,1,5,243470621.980695,10675.9719384797,1393696650.4704
4,"SCAL",4,"initial",1,0.902740347012878,8,8,132461452.403491,19171919.187274,1299269044.43828
4,"SCAL",5,"initial",3,0.90595550709404,6,5,420351971.337476,26463072.7930055,3911689390.75529
4,"SCAL",6,"initial",3,0.913422442506999,4,8,539076758.830782,35321542.2419058,3943929751.1346
4,"SCAL",7,"initial",3,0.8477897756733,5,4,679863290.861503,0,3660544303.91339
4,"SCAL",8,"initial",1,0.975599186820909,9,1,166925672.288377,10604145.261247,1404131129.63199
4,"SCAL",9,"initial",3,0.930904403422028,2,8,310355014.679027,64560548.4388318,4019412487.87546
4,"SCAL",10,"initial",1,0.896474178927019,4,1,201445277.427168,3946478.99891916,1290250462.02071
4,"SCAL",11,"initial",3,0.994205959420651,8,4,461394392.120844,41967875.0934017,4292732781.28852
4,"SCAL",12,"initial",3,0.892005182104185,2,1,352757399.96593,38411714.464912,3851455375.03035
4,"SCAL",13,"initial",3,0.924411297403276,6,4,401165926.588664,42921541.8384783,3991376879.36299
4,"SCAL",14,"initial",1,0.877683606930077,6,4,146098016.496211,12821544.9287224,1263206131.27411
4,"SCAL",15,"initial",3,0.801318545360118,1,2,680548588.448244,0,3459893149.22865
4,"SCAL",16,"initial",3,0.987663817452267,4,5,641965287.799583,5889926.42787603,4264485447.80453
4,"SCAL",17,"initial",1,0.848434218484908,2,2,128112904.901304,17605946.0318204,1221108948.9544
4,"SCAL",18,"initial",1,0.913118906039745,4,5,205952764.675278,3897508.31364722,1314206385.5177
4,"SCAL",19,"initial",1,0.836179820634425,3,1,210280668.113005,0,1203471806.8481
4,"SCAL",20,"initial",3,0.98089985800907,1,7,560674450.295267,38102193.9557493,4235280361.91866
4,"SCAL",21,"sequential",3,0.94862269544974,3,1,613504144.479956,9024953.90801796,4095915643.27811
4,"SCAL",22,"sequential",3,0.85005352110602,8,8,337395055.831291,55619363.9812316,3670318590.75552
4,"SCAL",23,"sequential",3,0.921769432909787,3,4,611363914.264611,11798428.8395843,3979969968.94623
4,"SCAL",24,"sequential",3,0.872938782302663,8,2,325340941.911823,60041722.3834713,3769131427.28732
4,"SCAL",25,"sequential",3,0.858829597849399,1,4,578247541.721694,8718032.51709069,3708211496.11424
4,"SCAL",26,"sequential",1,0.932845308212563,5,3,234488072.07939,10675.9719384611,1342597609.84493
4,"SCAL",27,"sequential",1,0.801804780913517,1,9,179227304.670639,8417575.39553305,1153997530.92978
4,"SCAL",28,"sequential",3,0.931606981996447,1,6,532048041.868508,35659584.4015381,4022446046.51516
4,"SCAL",29,"sequential",3,0.976136149000376,5,9,732517164.586776,0,4214711857.34638
4,"SCAL",30,"sequential",3,0.899722292507067,5,8,626005361.357792,19529078.2923502,3884775928.47239
4,"SCAL",31,"sequential",1,0.944745708070695,5,4,244564141.806557,2400719.78508754,1359725260.34075
4,"SCAL",32,"sequential",3,0.881685805087909,4,2,499072048.680612,39416543.5100659,3806898884.91832
4,"SCAL",33,"sequential",3,0.860939865000546,5,6,573288371.881543,24690380.088004,3717323102.10611
4,"SCAL",34,"sequential",1,0.817679031845182,9,4,139275496.822579,11153436.7334162,1176844546.58318
4,"SCAL",35,"sequential",3,0.923674693284556,7,2,319239765.950758,66251632.5505078,3988196406.92939
4,"SCAL",36,"sequential",1,0.918652083724737,1,2,293524998.748412,0,1322170011.50083
4,"SCAL",37,"sequential",1,0.875912165129557,6,2,128587632.449151,18009914.1147847,1260656583.66272
4,"SCAL",38,"sequential",1,0.992756707547233,2,9,141868410.407291,21377227.9163751,1428825091.33735
4,"SCAL",39,"sequential",1,0.972202004212886,3,8,218046902.923413,10008952.2463593,1399241734.5634
4,"SCAL",40,"sequential",1,0.902411810262129,3,1,226933515.259306,16676.6296172477,1298796197.91977
4,"SCAL",41,"sequential",1,0.808927226811647,3,2,182428541.746723,8127191.35615258,1164248511.18866
4,"SCAL",42,"sequential",1,0.868569387495518,9,2,129690553.815188,17629692.9054028,1250088490.95292
4,"SCAL",43,"sequential",3,0.86458381768316,9,2,285422356.860341,63552514.6085376,3733056778.80147
4,"SCAL",44,"sequential",1,0.821062060212717,5,1,206587944.354753,14901.4099015258,1181713570.16115
4,"SCAL",45,"sequential",3,0.938303501997143,5,3,707503774.21211,0,4051359945.74817
4,"SCAL",46,"sequential",1,0.930473093735054,7,2,183474062.619578,13647907.2947966,1339183400.15818
4,"SCAL",47,"sequential",1,0.851712247356772,1,3,214181756.595134,0,1225826852.00823
4,"SCAL",48,"sequential",1,0.856870563607663,5,2,194723249.390293,8264878.78757645,1233250958.67233
4,"SCAL",49,"sequential",3,0.943281137291342,5,7,620440788.784881,27863056.3792905,4072852130.53969
4,"SCAL",50,"sequential",3,0.873147049406543,1,2,739907410.674838,0,3770030672.5751
4,"SCAL",51,"sequential",3,0.950823353324086,1,2,803412879.036328,0,4105417533.81507
4,"SCAL",52,"sequential",1,0.932165905553848,1,2,297220524.867989,0,1341619779.56838
4,"SCAL",53,"sequential",1,0.972802749276161,8,2,143885865.056566,20225457.0804033,1400106356.89571
4,"SCAL",54,"sequential",3,0.979081820882857,5,9,734444127.432465,0,4227430532.11696
4,"SCAL",55,"sequential",3,0.859615279734135,5,1,654858535.411626,0,3711603874.07206
4,"SCAL",56,"sequential",3,0.894682351918891,6,2,308548619.863415,63899710.5785377,3863014724.99779
4,"SCAL",57,"sequential",3,0.828801099490374,5,4,664437757.198418,0,3578555947.32457
4,"SCAL",58,"sequential",3,0.94082531183958,5,1,709181873.760054,0,4062248490.19535
4,"SCAL",59,"sequential",3,0.931257244525477,5,4,739964066.522511,0,4020935967.54988
4,"SCAL",60,"sequential",3,0.823655658960342,5,1,630422890.309109,0,3556339221.47602
4,"SCAL",61,"sequential",3,0.929836449818686,5,1,701610467.704026,0,4014801331.20463
4,"SCAL",62,"sequential",3,0.838145192246884,5,2,560071663.433762,23785523.7780176,3618901403.82398
4,"SCAL",63,"sequential",3,0.958208315540105,1,3,619742418.533172,9101015.35111538,4137303954.42329
4,"SCAL",64,"sequential",3,0.811579621303827,5,9,622109334.536946,0,3504197909.8846
4,"SCAL",65,"sequential",3,0.870508831879124,5,1,661305475.98483,0,3758639508.84609
4,"SCAL",66,"sequential",3,0.880799514986575,5,1,668344866.072633,0,3803072105.83328
4,"SCAL",67,"sequential",3,0.913751734932885,5,1,690659645.167986,0,3945351553.50646
4,"SCAL",68,"sequential",3,0.913612256292254,5,4,727265572.569282,0,3944749319.60588
4,"SCAL",69,"sequential",3,0.878468996146694,1,9,497059822.634387,35246956.1185572,3793009508.11239
4,"SCAL",70,"sequential",1,0.970173092512414,5,6,213767959.176034,10690013.8571819,1396321623.39849
4,"SCAL",71,"sequential",1,0.950715657835826,5,9,210795460.175683,10270413.225447,1368317510.54021
4,"SCAL",72,"sequential",3,0.809000987000764,1,8,485406513.760317,25239956.8287523,3493064011.62255
4,"SCAL",73,"sequential",3,0.948227406758815,5,3,714073493.109602,0,4094208885.53287
4,"SCAL",74,"sequential",3,0.805518405651674,1,1,523357011.092607,7484176.7633888,3478027096.00251
4,"SCAL",75,"sequential",3,0.892305795336142,5,3,676175411.006244,0,3852753347.81263
4,"SCAL",76,"sequential",1,0.854961031395942,1,2,255610177.033666,0,1230502664.43661
4,"SCAL",77,"sequential",3,0.810221487190574,3,2,526379600.458805,7532535.50768295,3498333826.3171
4,"SCAL",78,"sequential",3,0.917242249799892,5,3,693029778.397155,0,3960422724.07348
4,"SCAL",79,"sequential",1,0.910986127052456,1,2,271290489.164464,0,1311136783.36025
4,"SCAL",80,"sequential",1,0.968739449046552,4,2,187070274.927718,14845969.8349157,1394258252.04025
4,"SCAL",81,"sequential",3,0.847837451519445,5,4,679902098.920138,0,3660750156.29808
4,"SCAL",82,"sequential",1,0.984683830011636,8,1,173383297.889598,10176355.5570719,1417206202.34425
4,"SCAL",83,"sequential",1,0.9890722673852,1,3,248670179.269052,10675.9719384722,1423522260.83415
4,"SCAL",84,"sequential",1,0.907891325186938,9,5,156978037.688353,9696063.35227369,1306682589.7753
4,"SCAL",85,"sequential",1,0.970803526742384,2,1,169467090.378176,10185607.3767735,1397228975.86398
4,"SCAL",86,"sequential",3,0.915561500191689,5,3,691887069.223614,0,3953165667.45266
4,"SCAL",87,"sequential",1,0.939830821333453,6,5,159782629.518159,10283070.4554876,1352651509.60417
4,"SCAL",88,"sequential",1,0.815959242312238,3,1,205051344.966236,37714.0075742379,1174369339.49789
4,"SCAL",89,"sequential",1,0.87298318897374,1,4,214907403.170143,3314359.9539235,1256441054.73045
